V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4043076	4.4043076	4.4043076	0.0537332	0.0537612	0.0543808	4.4043076	0.0539584	4.4000000	3781693109.5321174
4.4040302	4.4040302	4.4045852	0.0536411	0.0534297	0.0534245	4.4042152	0.0534984	4.4000000	3781693110.7108865
4.4043076	4.4037528	4.4043076	0.0539292	0.0547376	0.0547683	4.4041227	0.0544784	4.4000000	3781693111.8829193
4.4045852	4.4043076	4.4048626	0.0546584	0.0546795	0.0544640	4.4045851	0.0546006	4.4000000	3781693113.0709457
4.4048626	4.4045852	4.4040302	0.0540330	0.0536447	0.0536476	4.4044927	0.0537751	4.4000000	3781693114.2457614
4.4043076	4.4043076	4.4040302	0.0533531	0.0537142	0.0538003	4.4042151	0.0536225	4.4000000	3781693115.4055791
4.4045852	4.4048626	4.4048626	0.0536338	0.0537461	0.0542610	4.4047701	0.0538803	4.4000000	3781693116.5852528
4.4045852	4.4037528	4.4043076	0.0543083	0.0545396	0.0543196	4.4042152	0.0543892	4.4000000	3781693117.7369089
4.4040302	4.4045852	4.4040302	0.0542026	0.0540415	0.0542456	4.4042152	0.0541632	4.4000000	3781693118.9044089
4.4045852	4.4043076	4.4040302	0.0540926	0.0544377	0.0543942	4.4043077	0.0543081	4.4000000	3781693120.0711312
4.4043076	4.4040302	4.4040302	0.0544493	0.0549304	0.0543172	4.4041227	0.0545657	4.4000000	3781693121.2340112
4.4040302	4.4043076	4.4045852	0.0546016	0.0544513	0.0543096	4.4043077	0.0544542	4.4000000	3781693122.3858743
4.4045852	4.4037528	4.4043076	0.0544195	0.0545463	0.0544472	4.4042152	0.0544710	4.4000000	3781693123.5567622
4.4043076	4.4043076	4.4040302	0.0542508	0.0546222	0.0537817	4.4042151	0.0542182	4.4000000	3781693124.7427096
4.4043076	4.4048626	4.4045852	0.0535615	0.0534993	0.0541294	4.4045851	0.0537301	4.4000000	3781693125.9165297
4.4040302	4.4045852	4.4048626	0.0534062	0.0533197	0.0534411	4.4044927	0.0533890	4.4000000	3781693127.0872254
4.4048626	4.4043076	4.4045852	0.0538022	0.0540301	0.0541331	4.4045851	0.0539885	4.4000000	3781693128.2595673
4.4043076	4.4037528	4.4043076	0.0539554	0.0540274	0.0542942	4.4041227	0.0540923	4.4000000	3781693129.4425688
4.4043076	4.4037528	4.4043076	0.0542273	0.0539760	0.0537091	4.4041227	0.0539708	4.4000000	3781693130.6254206
4.4048626	4.4051400	4.4040302	0.0532497	0.0534095	0.0529739	4.4046776	0.0532110	4.4000000	3781693131.8109999
4.4043076	4.4045852	4.4043076	0.0530317	0.0527347	0.0529013	4.4044001	0.0528892	4.4000000	3781693132.9903631
4.4040302	4.4045852	4.4051400	0.0534056	0.0534215	0.0534028	4.4045851	0.0534100	4.4000000	3781693134.1663599
4.4048626	4.4043076	4.4040302	0.0535457	0.0529477	0.0528671	4.4044001	0.0531202	4.4000000	3781693135.3342662
4.4037528	4.4043076	4.4045852	0.0527213	0.0528407	0.0527489	4.4042152	0.0527703	4.4000000	3781693136.5454273
4.4045852	4.4048626	4.4040302	0.0530008	0.0533379	0.0532435	4.4044927	0.0531941	4.4000000	3781693137.7131128
4.4040302	4.4040302	4.4045852	0.0534417	0.0533138	0.0532078	4.4042152	0.0533211	4.4000000	3781693138.8789511
4.4043076	4.4040302	4.4040302	0.0537789	0.0536343	0.0533374	4.4041227	0.0535835	4.4000000	3781693140.0483394
4.4040302	4.4040302	4.4040302	0.0531151	0.0529861	0.0527014	4.4040302	0.0529342	4.4000000	3781693141.2251167
4.4040302	4.4040302	4.4043076	0.0531441	0.0530725	0.0528660	4.4041227	0.0530275	4.4000000	3781693142.3927679
4.4048626	4.4043076	4.4040302	0.0535924	0.0538191	0.0535306	4.4044001	0.0536474	4.4000000	3781693143.5548792
4.4040302	4.4037528	4.4040302	0.0541219	0.0535972	0.0534871	4.4039377	0.0537354	4.4000000	3781693144.7273736
4.4034754	4.4037528	4.4031980	0.0532221	0.0526930	0.0524771	4.4034754	0.0527974	4.4000000	3781693145.9041920
4.4037528	4.4037528	4.4040302	0.0527546	0.0536817	0.0541301	4.4038453	0.0535221	4.4000000	3781693147.0859618
4.4040302	4.4037528	4.4043076	0.0539281	0.0536232	0.0532854	4.4040302	0.0536122	4.4000000	3781693148.2670441
4.4040302	4.4048626	4.4045852	0.0538865	0.0536042	0.0534563	4.4044927	0.0536490	4.4000000	3781693149.4363022
4.4043076	4.4045852	4.4043076	0.0532260	0.0530184	0.0539117	4.4044001	0.0533854	4.4000000	3781693150.6085000
4.4037528	4.4034754	4.4037528	0.0538746	0.0538368	0.0540317	4.4036603	0.0539144	4.4000000	3781693151.7754121
4.4040302	4.4037528	4.4031980	0.0542384	0.0538064	0.0536895	4.4036603	0.0539114	4.4000000	3781693152.9492898
4.4034754	4.4037528	4.4034754	0.0536094	0.0533794	0.0536211	4.4035679	0.0535366	4.4000000	3781693154.1061144
4.4037528	4.4034754	4.4034754	0.0532664	0.0534962	0.0537460	4.4035679	0.0535028	4.4000000	3781693155.2875962
4.4037528	4.4031980	4.4029204	0.0537431	0.0536988	0.0533430	4.4032904	0.0535950	4.4000000	3781693156.4547567
4.4031980	4.4031980	4.4037528	0.0527795	0.0529014	0.0535768	4.4033829	0.0530859	4.4000000	3781693157.6239343
4.4037528	4.4031980	4.4037528	0.0530695	0.0534533	0.0535074	4.4035679	0.0533434	4.4000000	3781693158.7975001
4.4037528	4.4037528	4.4034754	0.0533764	0.0533511	0.0534411	4.4036603	0.0533895	4.4000000	3781693159.9702888
4.4034754	4.4034754	4.4034754	0.0537532	0.0535868	0.0533037	4.4034754	0.0535479	4.4000000	3781693161.1273489
4.4037528	4.4034754	4.4037528	0.0531780	0.0534181	0.0533147	4.4036603	0.0533036	4.4000000	3781693162.3046498
4.4040302	4.4037528	4.4037528	0.0539954	0.0539109	0.0544308	4.4038453	0.0541123	4.4000000	3781693163.4787569
4.4031980	4.4037528	4.4043076	0.0546977	0.0549107	0.0549733	4.4037528	0.0548606	4.4000000	3781693164.6331758
4.4037528	4.4034754	4.4037528	0.0549643	0.0541902	0.0541175	4.4036603	0.0544240	4.4000000	3781693165.7962794
4.4034754	4.4043076	4.4040302	0.0543916	0.0541061	0.0539548	4.4039377	0.0541509	4.4000000	3781693166.9610848
4.4037528	4.4040302	4.4040302	0.0541653	0.0539955	0.0539387	4.4039377	0.0540331	4.4000000	3781693168.1281791
4.4037528	4.4040302	4.4037528	0.0539997	0.0536503	0.0537068	4.4038453	0.0537856	4.4000000	3781693169.2980103
4.4037528	4.4037528	4.4034754	0.0541779	0.0540549	0.0539604	4.4036603	0.0540644	4.4000000	3781693170.4692402
4.4034754	4.4040302	4.4037528	0.0539729	0.0544264	0.0544516	4.4037528	0.0542836	4.4000000	3781693171.6409945
4.4034754	4.4040302	4.4037528	0.0545049	0.0544091	0.0539596	4.4037528	0.0542912	4.4000000	3781693172.8229246
4.4037528	4.4037528	4.4040302	0.0543055	0.0540880	0.0542714	4.4038453	0.0542217	4.4000000	3781693173.9854522
4.4040302	4.4037528	4.4040302	0.0544542	0.0549153	0.0546537	4.4039377	0.0546744	4.4000000	3781693175.1609311
4.4037528	4.4034754	4.4040302	0.0546602	0.0548838	0.0546840	4.4037528	0.0547427	4.4000000	3781693176.3082833
4.4043076	4.4043076	4.4040302	0.0544364	0.0541203	0.0537379	4.4042151	0.0540982	4.4000000	3781693177.4730391
4.4040302	4.4040302	4.4040302	0.0538896	0.0537353	0.0542240	4.4040302	0.0539496	4.4000000	3781693178.6401782
4.4040302	4.4040302	4.4037528	0.0539926	0.0539279	0.0546049	4.4039377	0.0541751	4.4000000	3781693179.8211017
4.4037528	4.4043076	4.4034754	0.0541019	0.0540716	0.0541374	4.4038453	0.0541036	4.4000000	3781693180.9907799
4.4037528	4.4037528	4.4040302	0.0539731	0.0541234	0.0542672	4.4038453	0.0541212	4.4000000	3781693182.1539321
4.4037528	4.4048626	4.4043076	0.0542763	0.0540353	0.0535641	4.4043077	0.0539586	4.4000000	3781693183.3192353
4.4045852	4.4043076	4.4040302	0.0537183	0.0536634	0.0540076	4.4043077	0.0537964	4.4000000	3781693184.4900298
4.4045852	4.4040302	4.4043076	0.0540515	0.0542746	0.0540780	4.4043077	0.0541347	4.4000000	3781693185.6691527
4.4045852	4.4037528	4.4040302	0.0541090	0.0538945	0.0534537	4.4041227	0.0538190	4.4000000	3781693186.8499646
4.4040302	4.4043076	4.4040302	0.0530569	0.0530815	0.0532609	4.4041227	0.0531331	4.4000000	3781693188.0219288
4.4043076	4.4043076	4.4043076	0.0532546	0.0532339	0.0530613	4.4043076	0.0531833	4.4000000	3781693189.1842446
4.4040302	4.4043076	4.4040302	0.0527631	0.0532464	0.0531309	4.4041227	0.0530468	4.4000000	3781693190.3553929
4.4040302	4.4043076	4.4040302	0.0529157	0.0529250	0.0530194	4.4041227	0.0529534	4.4000000	3781693191.5195808
4.4043076	4.4043076	4.4037528	0.0529432	0.0531806	0.0535619	4.4041227	0.0532286	4.4000000	3781693192.6915998
4.4051400	4.4043076	4.4040302	0.0530135	0.0531199	0.0530634	4.4044926	0.0530656	4.4000000	3781693193.8623290
4.4037528	4.4043076	4.4037528	0.0532502	0.0535698	0.0536193	4.4039377	0.0534798	4.4000000	3781693195.0384703
4.4048626	4.4045852	4.4043076	0.0540992	0.0537742	0.0538146	4.4045851	0.0538960	4.4000000	3781693196.1969814
4.4043076	4.4037528	4.4043076	0.0541028	0.0546878	0.0550173	4.4041227	0.0546026	4.4000000	3781693197.3741264
4.4040302	4.4045852	4.4043076	0.0549014	0.0546949	0.0544219	4.4043077	0.0546727	4.4000000	3781693198.5304098
4.4040302	4.4040302	4.4043076	0.0546106	0.0547139	0.0545868	4.4041227	0.0546371	4.4000000	3781693199.7129822
4.4043076	4.4040302	4.4040302	0.0545003	0.0543188	0.0542766	4.4041227	0.0543652	4.4000000	3781693200.8820438
4.4037528	4.4043076	4.4033366	0.0542708	0.0541639	0.0543437	4.4037990	0.0542595	4.4000000	3781693202.0567870
4.4040302	4.4043076	4.4045852	0.0538134	0.0537974	0.0540871	4.4043077	0.0538993	4.4000000	3781693203.2312946
4.4043076	4.4040302	4.4040302	0.0538449	0.0534675	0.0538772	4.4041227	0.0537299	4.4000000	3781693204.3979778
4.4040302	4.4043076	4.4034754	0.0538124	0.0539604	0.0539135	4.4039377	0.0538954	4.4000000	3781693205.5713954
4.4040302	4.4037528	4.4040302	0.0539910	0.0540155	0.0538205	4.4039377	0.0539423	4.4000000	3781693206.7461095
4.4040302	4.4034754	4.4040302	0.0537168	0.0532855	0.0542231	4.4038453	0.0537418	4.4000000	3781693207.9176350
4.4037528	4.4034754	4.4040302	0.0548664	0.0539475	0.0539400	4.4037528	0.0542513	4.4000000	3781693209.0835786
4.4043076	4.4034754	4.4034754	0.0544532	0.0543007	0.0544454	4.4037528	0.0543998	4.4000000	3781693210.2587423
4.4037528	4.4031980	4.4037528	0.0542863	0.0542294	0.0542958	4.4035679	0.0542705	4.4000000	3781693211.4248848
4.4031980	4.4037528	4.4043076	0.0539669	0.0541473	0.0543363	4.4037528	0.0541502	4.4000000	3781693212.5942864
4.4040302	4.4031980	4.4037528	0.0547997	0.0551764	0.0550862	4.4036603	0.0550208	4.4000000	3781693213.7804742
4.4040302	4.4040302	4.4034754	0.0547904	0.0544793	0.0547869	4.4038453	0.0546855	4.4000000	3781693214.9559040
4.4037528	4.4040302	4.4045852	0.0540490	0.0540633	0.0540379	4.4041227	0.0540500	4.4000000	3781693216.1077409
4.4037528	4.4040302	4.4034754	0.0540466	0.0536514	0.0536299	4.4037528	0.0537760	4.4000000	3781693217.2673464
4.4037528	4.4034754	4.4037528	0.0540268	0.0542489	0.0539078	4.4036603	0.0540612	4.4000000	3781693218.4424591
4.4037528	4.4037528	4.4040302	0.0541251	0.0538150	0.0541924	4.4038453	0.0540442	4.4000000	3781693219.6061225
4.4034754	4.4037528	4.4037528	0.0543505	0.0545141	0.0548029	4.4036603	0.0545558	4.4000000	3781693220.7903056
4.4037528	4.4037528	4.4040302	0.0545042	0.0542112	0.0543697	4.4038453	0.0543617	4.4000000	3781693221.9695487
4.4040302	4.4040302	4.4043076	0.0542583	0.0542752	0.0538804	4.4041227	0.0541380	4.4000000	3781693223.1456857
4.4045852	4.4045852	4.4040302	0.0546050	0.0542954	0.0542742	4.4044002	0.0543915	4.4000000	3781693224.3184814
4.4040302	4.4043076	4.4037528	0.0543048	0.0542582	0.0543437	4.4040302	0.0543022	4.4000000	3781693225.4907074
4.4045852	4.4037528	4.4043076	0.0543076	0.0548642	0.0545980	4.4042152	0.0545899	4.4000000	3781693226.6638017
4.4040302	4.4040302	4.4040302	0.0548922	0.0546549	0.0543587	4.4040302	0.0546353	4.4000000	3781693227.8355346
4.4045852	4.4040302	4.4037528	0.0540056	0.0536368	0.0536529	4.4041227	0.0537651	4.4000000	3781693229.0035825
4.4040302	4.4043076	4.4043076	0.0535781	0.0539493	0.0536443	4.4042151	0.0537239	4.4000000	3781693230.1710920
4.4045852	4.4034754	4.4045852	0.0535834	0.0538023	0.0542177	4.4042153	0.0538678	4.4000000	3781693231.3231192
4.4037528	4.4034754	4.4043076	0.0536400	0.0536138	0.0535287	4.4038453	0.0535942	4.4000000	3781693232.4822950
4.4040302	4.4040302	4.4037528	0.0533828	0.0537962	0.0536813	4.4039377	0.0536201	4.4000000	3781693233.6558695
4.4040302	4.4037528	4.4037528	0.0541403	0.0536968	0.0533826	4.4038453	0.0537399	4.4000000	3781693234.8245010
4.4034754	4.4037528	4.4034754	0.0546331	0.0550803	0.0554031	4.4035679	0.0550388	4.4000000	3781693236.0093694
4.4040302	4.4037528	4.4037528	0.0554596	0.0548388	0.0549539	4.4038453	0.0550841	4.4000000	3781693237.1729255
4.4037528	4.4040302	4.4043076	0.0548041	0.0545571	0.0544924	4.4040302	0.0546179	4.4000000	3781693238.3269801
4.4043076	4.4043076	4.4037528	0.0545855	0.0547062	0.0546016	4.4041227	0.0546311	4.4000000	3781693239.4956646
4.4037528	4.4037528	4.4040302	0.0545935	0.0544859	0.0545229	4.4038453	0.0545341	4.4000000	3781693240.6669312
4.4037528	4.4043076	4.4034754	0.0542372	0.0541826	0.0542559	4.4038453	0.0542252	4.4000000	3781693241.8290663
4.4040302	4.4043076	4.4043076	0.0543286	0.0542644	0.0547608	4.4042151	0.0544513	4.4000000	3781693243.0087409
4.4040302	4.4034754	4.4040302	0.0538210	0.0536819	0.0540292	4.4038453	0.0538440	4.4000000	3781693244.1802120
4.4040302	4.4043076	4.4045852	0.0542959	0.0542042	0.0543267	4.4043077	0.0542756	4.4000000	3781693245.3511791
4.4043076	4.4037528	4.4045852	0.0542657	0.0547481	0.0551652	4.4042152	0.0547264	4.4000000	3781693246.5190983
4.4040302	4.4037528	4.4043076	0.0543351	0.0547176	0.0549610	4.4040302	0.0546712	4.4000000	3781693247.6997814
4.4043076	4.4043076	4.4034754	0.0555301	0.0556978	0.0557097	4.4040302	0.0556459	4.4000000	3781693248.8521938
4.4037528	4.4034754	4.4034754	0.0555199	0.0551965	0.0554032	4.4035679	0.0553732	4.4000000	3781693250.0271082
4.4034754	4.4043076	4.4043076	0.0557890	0.0548054	0.0546769	4.4040302	0.0550904	4.4000000	3781693251.1866522
4.4037528	4.4037528	4.4045852	0.0550025	0.0544576	0.0544464	4.4040303	0.0546355	4.4000000	3781693252.3616929
4.4043076	4.4037528	4.4037528	0.0542443	0.0544507	0.0540905	4.4039377	0.0542618	4.4000000	3781693253.5208039
4.4037528	4.4037528	4.4037528	0.0541212	0.0544963	0.0548099	4.4037528	0.0544758	4.4000000	3781693254.7040734
4.4040302	4.4034754	4.4040302	0.0547419	0.0541882	0.0541023	4.4038453	0.0543441	4.4000000	3781693255.8833976
4.4037528	4.4040302	4.4037528	0.0536685	0.0539472	0.0541628	4.4038453	0.0539262	4.4000000	3781693257.0544367
4.4040302	4.4043076	4.4040302	0.0540497	0.0543615	0.0542740	4.4041227	0.0542284	4.4000000	3781693258.2171497
4.4037528	4.4043076	4.4037528	0.0540309	0.0542257	0.0542539	4.4039377	0.0541702	4.4000000	3781693259.3694806
4.4037528	4.4037528	4.4037528	0.0549808	0.0546904	0.0546077	4.4037528	0.0547596	4.4000000	3781693260.5427408
