V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
4.4031980	4.4029204	4.4026430	0.0544644	0.0543972	0.0544313	4.4029205	0.0544310	4.4000000	3781687817.3179631
4.4031980	4.4023656	4.4029204	0.0543621	0.0539897	0.0541705	4.4028280	0.0541741	4.4000000	3781687818.4671879
4.4026430	4.4026430	4.4026430	0.0540190	0.0539383	0.0540194	4.4026430	0.0539922	4.4000000	3781687819.6275058
4.4029204	4.4031980	4.4029204	0.0536368	0.0542005	0.0543257	4.4030129	0.0540543	4.4000000	3781687820.7779055
4.4031980	4.4029204	4.4029204	0.0542261	0.0542552	0.0539764	4.4030129	0.0541526	4.4000000	3781687821.9233217
4.4029204	4.4023656	4.4023656	0.0540541	0.0539753	0.0538620	4.4025505	0.0539638	4.4000000	3781687823.0850639
4.4026430	4.4026430	4.4034754	0.0542802	0.0542933	0.0545620	4.4029205	0.0543785	4.4000000	3781687824.2321906
4.4023656	4.4031980	4.4031980	0.0544919	0.0545798	0.0546263	4.4029205	0.0545660	4.4000000	3781687825.3942375
4.4029204	4.4029204	4.4031980	0.0545862	0.0545176	0.0543405	4.4030129	0.0544814	4.4000000	3781687826.5398631
4.4026430	4.4031980	4.4026430	0.0544047	0.0539959	0.0540686	4.4028280	0.0541564	4.4000000	3781687827.7087383
4.4034754	4.4029204	4.4031980	0.0540827	0.0541165	0.0539120	4.4031979	0.0540371	4.4000000	3781687828.8634105
4.4034754	4.4034754	4.4034754	0.0540077	0.0537875	0.0537232	4.4034754	0.0538395	4.4000000	3781687830.0233641
4.4029204	4.4034754	4.4029204	0.0537934	0.0537500	0.0534903	4.4031054	0.0536779	4.4000000	3781687831.1752210
4.4026430	4.4029204	4.4034754	0.0532086	0.0530976	0.0536703	4.4030129	0.0533255	4.4000000	3781687832.3234382
4.4031980	4.4031980	4.4029204	0.0533748	0.0532437	0.0533515	4.4031055	0.0533233	4.4000000	3781687833.4918447
4.4031980	4.4037528	4.4031980	0.0536112	0.0537263	0.0537366	4.4033829	0.0536914	4.4000000	3781687834.6430168
4.4031980	4.4029204	4.4037528	0.0537083	0.0540510	0.0540819	4.4032904	0.0539471	4.4000000	3781687835.7832632
4.4031980	4.4031980	4.4040302	0.0542333	0.0539411	0.0540242	4.4034754	0.0540662	4.4000000	3781687836.9327230
4.4037528	4.4034754	4.4031980	0.0539813	0.0538137	0.0536425	4.4034754	0.0538125	4.4000000	3781687838.0889306
4.4040302	4.4034754	4.4031980	0.0539625	0.0541671	0.0541839	4.4035679	0.0541045	4.4000000	3781687839.2563920
4.4034754	4.4029204	4.4034754	0.0537705	0.0536518	0.0537644	4.4032904	0.0537289	4.4000000	3781687840.4051576
4.4026430	4.4029204	4.4034754	0.0532952	0.0535760	0.0535547	4.4030129	0.0534753	4.4000000	3781687841.5605969
4.4034754	4.4029204	4.4031980	0.0532383	0.0534224	0.0535171	4.4031979	0.0533926	4.4000000	3781687842.7088642
4.4031980	4.4031980	4.4029204	0.0532998	0.0535022	0.0533390	4.4031055	0.0533803	4.4000000	3781687843.8661175
4.4037528	4.4029204	4.4031980	0.0534446	0.0533932	0.0537983	4.4032904	0.0535454	4.4000000	3781687845.0131025
4.4026430	4.4031980	4.4026430	0.0534940	0.0534026	0.0535089	4.4028280	0.0534685	4.4000000	3781687846.1608882
4.4031980	4.4031980	4.4026430	0.0535682	0.0534146	0.0535229	4.4030130	0.0535019	4.4000000	3781687847.3265719
4.4029204	4.4029204	4.4029204	0.0534277	0.0533643	0.0535110	4.4029204	0.0534343	4.4000000	3781687848.4773664
4.4029204	4.4029204	4.4034754	0.0535636	0.0536218	0.0536596	4.4031054	0.0536150	4.4000000	3781687849.6223426
4.4029204	4.4034754	4.4023656	0.0533610	0.0539557	0.0532977	4.4029205	0.0535381	4.4000000	3781687850.7603087
4.4020882	4.4023656	4.4026430	0.0533970	0.0532818	0.0528445	4.4023656	0.0531744	4.4000000	3781687851.9132705
4.4034754	4.4023656	4.4029204	0.0532001	0.0534267	0.0535434	4.4029205	0.0533901	4.4000000	3781687853.0652022
4.4029204	4.4026430	4.4031980	0.0532420	0.0532305	0.0531845	4.4029205	0.0532190	4.4000000	3781687854.2252216
4.4029204	4.4029204	4.4026430	0.0535697	0.0533911	0.0535045	4.4028279	0.0534884	4.4000000	3781687855.3811865
4.4029204	4.4026430	4.4026430	0.0533316	0.0536232	0.0534996	4.4027355	0.0534848	4.4000000	3781687856.5287442
4.4034754	4.4031980	4.4031980	0.0535974	0.0540836	0.0539340	4.4032905	0.0538716	4.4000000	3781687857.6765561
4.4029204	4.4031980	4.4031980	0.0539951	0.0536437	0.0537408	4.4031055	0.0537932	4.4000000	3781687858.8376689
4.4029204	4.4029204	4.4029204	0.0536880	0.0538741	0.0537013	4.4029204	0.0537545	4.4000000	3781687859.9888687
4.4026430	4.4026430	4.4020882	0.0537493	0.0538410	0.0534937	4.4024581	0.0536947	4.4000000	3781687861.1380401
4.4023656	4.4020882	4.4023656	0.0535397	0.0536402	0.0535653	4.4022731	0.0535817	4.4000000	3781687862.2870879
4.4026430	4.4026430	4.4029204	0.0536315	0.0537987	0.0538148	4.4027355	0.0537483	4.4000000	3781687863.4324665
4.4029204	4.4023656	4.4029204	0.0538937	0.0536069	0.0538267	4.4027355	0.0537758	4.4000000	3781687864.5805168
4.4031980	4.4029204	4.4031980	0.0537782	0.0538155	0.0534491	4.4031055	0.0536809	4.4000000	3781687865.7393489
4.4029204	4.4029204	4.4023656	0.0537457	0.0536168	0.0535274	4.4027355	0.0536300	4.4000000	3781687866.8933110
4.4023656	4.4029204	4.4029204	0.0535919	0.0537507	0.0537478	4.4027355	0.0536968	4.4000000	3781687868.0394144
4.4029204	4.4026430	4.4026430	0.0534868	0.0535287	0.0535722	4.4027355	0.0535292	4.4000000	3781687869.1953826
4.4020882	4.4023656	4.4029204	0.0533910	0.0538691	0.0532050	4.4024581	0.0534884	4.4000000	3781687870.3493705
4.4026430	4.4029204	4.4029204	0.0531690	0.0532621	0.0533097	4.4028279	0.0532469	4.4000000	3781687871.4901009
4.4029204	4.4029204	4.4031980	0.0532659	0.0534887	0.0537723	4.4030129	0.0535090	4.4000000	3781687872.6401472
4.4034754	4.4031980	4.4031980	0.0536690	0.0536912	0.0538070	4.4032905	0.0537224	4.4000000	3781687873.7923422
4.4029204	4.4034754	4.4031980	0.0537699	0.0542012	0.0541411	4.4031979	0.0540374	4.4000000	3781687874.9482441
4.4029204	4.4029204	4.4034754	0.0543022	0.0539706	0.0540810	4.4031054	0.0541179	4.4000000	3781687876.1016769
4.4031980	4.4029204	4.4031980	0.0537822	0.0535568	0.0536857	4.4031055	0.0536749	4.4000000	3781687877.2597847
4.4029204	4.4023656	4.4029204	0.0537953	0.0538080	0.0541946	4.4027355	0.0539327	4.4000000	3781687878.4189048
4.4034754	4.4029204	4.4031980	0.0537569	0.0536990	0.0539839	4.4031979	0.0538132	4.4000000	3781687879.5780473
4.4031980	4.4031980	4.4026430	0.0543021	0.0543507	0.0545304	4.4030130	0.0543944	4.4000000	3781687880.7331390
4.4026430	4.4029204	4.4031980	0.0541193	0.0541022	0.0542161	4.4029205	0.0541459	4.4000000	3781687881.8803782
4.4029204	4.4029204	4.4029204	0.0542641	0.0539027	0.0540366	4.4029204	0.0540678	4.4000000	3781687883.0329423
4.4031980	4.4026430	4.4029204	0.0540390	0.0543209	0.0543689	4.4029205	0.0542429	4.4000000	3781687884.1801710
4.4031980	4.4026430	4.4031980	0.0543164	0.0541913	0.0539375	4.4030130	0.0541484	4.4000000	3781687885.3381929
4.4031980	4.4031980	4.4029204	0.0543000	0.0544134	0.0539390	4.4031055	0.0542175	4.4000000	3781687886.4959850
4.4031980	4.4029204	4.4026430	0.0542196	0.0543298	0.0541646	4.4029205	0.0542380	4.4000000	3781687887.6366782
4.4029204	4.4023656	4.4023656	0.0541095	0.0545551	0.0546482	4.4025505	0.0544376	4.4000000	3781687888.7812657
4.4029204	4.4031980	4.4029204	0.0545609	0.0545704	0.0539761	4.4030129	0.0543691	4.4000000	3781687889.9329486
4.4029204	4.4031980	4.4029204	0.0543736	0.0545454	0.0542283	4.4030129	0.0543824	4.4000000	3781687891.0816503
4.4034754	4.4031980	4.4029204	0.0546830	0.0544793	0.0541291	4.4031979	0.0544305	4.4000000	3781687892.2234993
4.4034754	4.4034754	4.4031980	0.0540397	0.0539728	0.0538356	4.4033829	0.0539494	4.4000000	3781687893.3781280
4.4034754	4.4037528	4.4037528	0.0539513	0.0541628	0.0541620	4.4036603	0.0540920	4.4000000	3781687894.5231838
4.4040302	4.4034754	4.4034754	0.0538258	0.0538882	0.0539019	4.4036603	0.0538720	4.4000000	3781687895.6698976
4.4029204	4.4029204	4.4031980	0.0540576	0.0540731	0.0538460	4.4030129	0.0539922	4.4000000	3781687896.8551402
4.4031980	4.4031980	4.4037528	0.0538167	0.0541071	0.0541885	4.4033829	0.0540374	4.4000000	3781687898.0081201
4.4029204	4.4034754	4.4029204	0.0541222	0.0538526	0.0542056	4.4031054	0.0540601	4.4000000	3781687899.1621318
4.4034754	4.4029204	4.4034754	0.0541731	0.0539335	0.0541572	4.4032904	0.0540879	4.4000000	3781687900.3085055
4.4034754	4.4031980	4.4026430	0.0540120	0.0539980	0.0538858	4.4031055	0.0539653	4.4000000	3781687901.4490514
4.4031980	4.4034754	4.4031980	0.0536956	0.0537841	0.0538617	4.4032905	0.0537805	4.4000000	3781687902.6015010
4.4031980	4.4029204	4.4034754	0.0537584	0.0536705	0.0540243	4.4031979	0.0538177	4.4000000	3781687903.7573662
4.4031980	4.4031980	4.4031980	0.0537801	0.0536273	0.0540095	4.4031980	0.0538056	4.4000000	3781687904.9130554
4.4029204	4.4029204	4.4026430	0.0534612	0.0535740	0.0533020	4.4028279	0.0534457	4.4000000	3781687906.0690856
4.4023656	4.4026430	4.4026430	0.0533243	0.0534701	0.0535942	4.4025505	0.0534628	4.4000000	3781687907.2200122
4.4031980	4.4034754	4.4031980	0.0539549	0.0538414	0.0540575	4.4032905	0.0539513	4.4000000	3781687908.3813281
4.4029204	4.4026430	4.4026430	0.0536783	0.0539667	0.0536472	4.4027355	0.0537641	4.4000000	3781687909.5391560
4.4026430	4.4023656	4.4031980	0.0533322	0.0534311	0.0532504	4.4027355	0.0533379	4.4000000	3781687910.6930914
4.4029204	4.4034754	4.4029204	0.0531932	0.0532371	0.0532431	4.4031054	0.0532245	4.4000000	3781687911.8492770
4.4026430	4.4023656	4.4026430	0.0533546	0.0534983	0.0533275	4.4025505	0.0533935	4.4000000	3781687912.9974890
4.4026430	4.4026430	4.4020882	0.0534935	0.0537665	0.0536897	4.4024581	0.0536499	4.4000000	3781687914.1648002
4.4023656	4.4026430	4.4026430	0.0535711	0.0537495	0.0537175	4.4025505	0.0536794	4.4000000	3781687915.3244224
4.4026430	4.4029204	4.4031980	0.0536126	0.0536417	0.0534015	4.4029205	0.0535519	4.4000000	3781687916.4638090
4.4026430	4.4026430	4.4026430	0.0535291	0.0537958	0.0534908	4.4026430	0.0536052	4.4000000	3781687917.6040463
4.4029204	4.4029204	4.4031980	0.0534747	0.0541732	0.0539308	4.4030129	0.0538596	4.4000000	3781687918.7674422
4.4031980	4.4029204	4.4029204	0.0538234	0.0538040	0.0534111	4.4030129	0.0536795	4.4000000	3781687919.9293966
4.4031980	4.4034754	4.4029204	0.0533634	0.0534931	0.0534951	4.4031979	0.0534505	4.4000000	3781687921.0912127
4.4026430	4.4026430	4.4020882	0.0533721	0.0532792	0.0536954	4.4024581	0.0534489	4.4000000	3781687922.2361145
4.4029204	4.4023656	4.4026430	0.0533553	0.0534813	0.0534658	4.4026430	0.0534341	4.4000000	3781687923.3714161
4.4031980	4.4031980	4.4029204	0.0534004	0.0536210	0.0535534	4.4031055	0.0535250	4.4000000	3781687924.5239558
4.4031980	4.4029204	4.4029204	0.0536990	0.0535214	0.0532538	4.4030129	0.0534914	4.4000000	3781687925.6766863
4.4023656	4.4029204	4.4034754	0.0532205	0.0532745	0.0534564	4.4029205	0.0533171	4.4000000	3781687926.8172512
4.4034754	4.4031980	4.4031980	0.0534854	0.0535030	0.0535556	4.4032905	0.0535147	4.4000000	3781687927.9658551
4.4029204	4.4031980	4.4029204	0.0535589	0.0536207	0.0536036	4.4030129	0.0535944	4.4000000	3781687929.1129570
4.4031980	4.4031980	4.4034754	0.0537024	0.0536261	0.0538158	4.4032905	0.0537148	4.4000000	3781687930.2708120
4.4034754	4.4034754	4.4029204	0.0534259	0.0538329	0.0537203	4.4032904	0.0536597	4.4000000	3781687931.4196191
4.4031980	4.4031980	4.4029204	0.0539454	0.0537318	0.0539083	4.4031055	0.0538618	4.4000000	3781687932.5729446
4.4026430	4.4029204	4.4031980	0.0535067	0.0534808	0.0534496	4.4029205	0.0534790	4.4000000	3781687933.7263432
4.4034754	4.4031980	4.4031980	0.0536174	0.0535539	0.0535736	4.4032905	0.0535816	4.4000000	3781687934.8710198
4.4031980	4.4026430	4.4026430	0.0535245	0.0538616	0.0540630	4.4028280	0.0538164	4.4000000	3781687936.0361838
4.4031980	4.4029204	4.4031980	0.0541071	0.0540812	0.0540591	4.4031055	0.0540825	4.4000000	3781687937.1766968
4.4031980	4.4031980	4.4026430	0.0542028	0.0541653	0.0539793	4.4030130	0.0541158	4.4000000	3781687938.3288078
4.4023656	4.4029204	4.4023656	0.0539381	0.0540340	0.0541546	4.4025505	0.0540422	4.4000000	3781687939.4842520
4.4031980	4.4026430	4.4029204	0.0542138	0.0543271	0.0546720	4.4029205	0.0544043	4.4000000	3781687940.6513128
4.4029204	4.4034754	4.4031980	0.0542274	0.0543160	0.0542571	4.4031979	0.0542668	4.4000000	3781687941.8190098
4.4034754	4.4034754	4.4034754	0.0541381	0.0542230	0.0541604	4.4034754	0.0541738	4.4000000	3781687942.9763617
4.4034754	4.4031980	4.4034754	0.0552405	0.0546404	0.0548772	4.4033829	0.0549194	4.4000000	3781687944.1413770
4.4034754	4.4034754	4.4034754	0.0547610	0.0549561	0.0547334	4.4034754	0.0548168	4.4000000	3781687945.2867880
4.4029204	4.4029204	4.4031980	0.0548423	0.0548208	0.0547613	4.4030129	0.0548082	4.4000000	3781687946.4405327
4.4031980	4.4029204	4.4029204	0.0546867	0.0545707	0.0548537	4.4030129	0.0547037	4.4000000	3781687947.5967040
4.4031980	4.4037528	4.4034754	0.0547193	0.0546749	0.0546733	4.4034754	0.0546892	4.4000000	3781687948.7464209
4.4034754	4.4034754	4.4037528	0.0541096	0.0542335	0.0541301	4.4035679	0.0541577	4.4000000	3781687949.9106050
4.4037528	4.4037528	4.4031980	0.0540776	0.0539117	0.0539494	4.4035679	0.0539796	4.4000000	3781687951.0571170
4.4031980	4.4031980	4.4037528	0.0539832	0.0538051	0.0535831	4.4033829	0.0537905	4.4000000	3781687952.2224088
4.4031980	4.4034754	4.4029204	0.0536068	0.0534364	0.0534631	4.4031979	0.0535021	4.4000000	3781687953.3694358
4.4034754	4.4031980	4.4029204	0.0534547	0.0533346	0.0534670	4.4031979	0.0534188	4.4000000	3781687954.5224929
4.4031980	4.4031980	4.4023656	0.0535138	0.0535218	0.0537262	4.4029205	0.0535873	4.4000000	3781687955.6702609
4.4031980	4.4031980	4.4026430	0.0538197	0.0537753	0.0536957	4.4030130	0.0537636	4.4000000	3781687956.8431191
4.4029204	4.4031980	4.4029204	0.0532529	0.0535604	0.0535804	4.4030129	0.0534646	4.4000000	3781687958.0106711
4.4034754	4.4031980	4.4037528	0.0534625	0.0539776	0.0540319	4.4034754	0.0538240	4.4000000	3781687959.1551952
4.4034754	4.4034754	4.4034754	0.0543385	0.0549671	0.0546892	4.4034754	0.0546649	4.4000000	3781687960.3030162
4.4040302	4.4037528	4.4031980	0.0546820	0.0546296	0.0546054	4.4036603	0.0546390	4.4000000	3781687961.4620838
4.4031980	4.4031980	4.4037528	0.0547217	0.0543646	0.0544164	4.4033829	0.0545009	4.4000000	3781687962.6082640
4.4031980	4.4029204	4.4031980	0.0541079	0.0541316	0.0538766	4.4031055	0.0540387	4.4000000	3781687963.7764168
4.4031980	4.4029204	4.4031980	0.0540368	0.0540151	0.0541311	4.4031055	0.0540610	4.4000000	3781687964.9196472
4.4034754	4.4034754	4.4031980	0.0537151	0.0539241	0.0537163	4.4033829	0.0537852	4.4000000	3781687966.1503935
4.4031980	4.4031980	4.4031980	0.0538689	0.0540430	0.0539181	4.4031980	0.0539434	4.4000000	3781687967.2938905
4.4029204	4.4031980	4.4037528	0.0540222	0.0540742	0.0541480	4.4032904	0.0540814	4.4000000	3781687968.4458370
4.4034754	4.4034754	4.4037528	0.0543125	0.0542742	0.0542851	4.4035679	0.0542906	4.4000000	3781687969.5920577
4.4031980	4.4023656	4.4026430	0.0540603	0.0539659	0.0539469	4.4027355	0.0539910	4.4000000	3781687970.7351842
4.4031980	4.4029204	4.4031980	0.0537963	0.0534432	0.0536084	4.4031055	0.0536159	4.4000000	3781687971.9420681
4.4029204	4.4037528	4.4037528	0.0539382	0.0537727	0.0539813	4.4034753	0.0538974	4.4000000	3781687973.0886898
4.4029204	4.4037528	4.4034754	0.0536036	0.0538275	0.0541387	4.4033829	0.0538566	4.4000000	3781687974.2500086
4.4034754	4.4029204	4.4026430	0.0539885	0.0537998	0.0535329	4.4030129	0.0537738	4.4000000	3781687975.3989506
4.4026430	4.4026430	4.4037528	0.0538555	0.0539507	0.0538793	4.4030129	0.0538951	4.4000000	3781687976.5452504
4.4026430	4.4026430	4.4026430	0.0536729	0.0535440	0.0537731	4.4026430	0.0536633	4.4000000	3781687977.7056618
4.4026430	4.4029204	4.4023656	0.0536318	0.0531898	0.0537421	4.4026430	0.0535212	4.4000000	3781687978.8498816
4.4029204	4.4031980	4.4031980	0.0540125	0.0535781	0.0539815	4.4031055	0.0538574	4.4000000	3781687980.0060210
4.4031980	4.4029204	4.4023656	0.0536453	0.0537075	0.0537267	4.4028280	0.0536932	4.4000000	3781687981.1587582
4.4029204	4.4029204	4.4026430	0.0537567	0.0539948	0.0534987	4.4028279	0.0537501	4.4000000	3781687982.3130455
4.4029204	4.4034754	4.4031980	0.0542250	0.0544112	0.0543999	4.4031979	0.0543454	4.4000000	3781687983.4657774
4.4034754	4.4037528	4.4037528	0.0542757	0.0543162	0.0538872	4.4036603	0.0541597	4.4000000	3781687984.6191802
4.4034754	4.4031980	4.4026430	0.0540057	0.0543247	0.0540898	4.4031055	0.0541401	4.4000000	3781687985.7991142
4.4029204	4.4026430	4.4031980	0.0543467	0.0542039	0.0540322	4.4029205	0.0541943	4.4000000	3781687986.9420953
4.4029204	4.4026430	4.4029204	0.0538588	0.0540126	0.0539890	4.4028279	0.0539535	4.4000000	3781687988.1089959
4.4031980	4.4023656	4.4031980	0.0540214	0.0538601	0.0534950	4.4029205	0.0537922	4.4000000	3781687989.2540722
4.4026430	4.4031980	4.4023656	0.0537807	0.0537286	0.0535615	4.4027355	0.0536902	4.4000000	3781687990.4053903
4.4029204	4.4031980	4.4029204	0.0537725	0.0539146	0.0538044	4.4030129	0.0538305	4.4000000	3781687991.5622096
4.4031980	4.4026430	4.4031980	0.0535148	0.0538501	0.0535635	4.4030130	0.0536428	4.4000000	3781687992.7092128
4.4029204	4.4034754	4.4031980	0.0538483	0.0536784	0.0539267	4.4031979	0.0538178	4.4000000	3781687993.8744602
4.4037528	4.4034754	4.4031980	0.0538897	0.0540321	0.0540413	4.4034754	0.0539877	4.4000000	3781687995.0249553
4.4031980	4.4034754	4.4031980	0.0540532	0.0540581	0.0540185	4.4032905	0.0540432	4.4000000	3781687996.1782279
4.4034754	4.4034754	4.4037528	0.0535764	0.0537708	0.0538259	4.4035679	0.0537244	4.4000000	3781687997.3284702
4.4040302	4.4040302	4.4031980	0.0541831	0.0541562	0.0540428	4.4037528	0.0541274	4.4000000	3781687998.4782810
4.4037528	4.4034754	4.4029204	0.0539122	0.0540593	0.0540970	4.4033829	0.0540229	4.4000000	3781687999.6420274
4.4029204	4.4031980	4.4034754	0.0539222	0.0538987	0.0540297	4.4031979	0.0539502	4.4000000	3781688000.7940745
4.4034754	4.4034754	4.4034754	0.0535914	0.0534712	0.0535347	4.4034754	0.0535324	4.4000000	3781688001.9751840
4.4029204	4.4037528	4.4037528	0.0537795	0.0535741	0.0537840	4.4034753	0.0537125	4.4000000	3781688003.1280150
4.4031980	4.4031980	4.4037528	0.0538263	0.0534723	0.0537323	4.4033829	0.0536770	4.4000000	3781688004.2851186
4.4034754	4.4034754	4.4034754	0.0538715	0.0537662	0.0538394	4.4034754	0.0538257	4.4000000	3781688005.4333734
4.4034754	4.4034754	4.4034754	0.0535846	0.0538248	0.0537137	4.4034754	0.0537077	4.4000000	3781688006.5731201
4.4029204	4.4034754	4.4029204	0.0537352	0.0538804	0.0534873	4.4031054	0.0537010	4.4000000	3781688007.7419305
4.4034754	4.4031980	4.4034754	0.0536204	0.0534497	0.0538350	4.4033829	0.0536350	4.4000000	3781688008.8973169
4.4031980	4.4034754	4.4029204	0.0536006	0.0536449	0.0535174	4.4031979	0.0535876	4.4000000	3781688010.0440903
4.4031980	4.4026430	4.4034754	0.0537063	0.0536616	0.0540333	4.4031055	0.0538004	4.4000000	3781688011.1974487
4.4034754	4.4029204	4.4034754	0.0540022	0.0542962	0.0542552	4.4032904	0.0541845	4.4000000	3781688012.3467183
4.4031980	4.4026430	4.4031980	0.0538213	0.0541131	0.0540905	4.4030130	0.0540083	4.4000000	3781688013.4996376
4.4029204	4.4031980	4.4031980	0.0540530	0.0541522	0.0543226	4.4031055	0.0541759	4.4000000	3781688014.6455770
4.4029204	4.4026430	4.4026430	0.0537830	0.0540310	0.0539804	4.4027355	0.0539315	4.4000000	3781688015.8097410
4.4029204	4.4026430	4.4029204	0.0536336	0.0538132	0.0539402	4.4028279	0.0537957	4.4000000	3781688016.9573889
4.4029204	4.4029204	4.4029204	0.0538012	0.0537360	0.0539486	4.4029204	0.0538286	4.4000000	3781688018.1209640
4.4023656	4.4026430	4.4031980	0.0537925	0.0538342	0.0538256	4.4027355	0.0538174	4.4000000	3781688019.2665162
4.4026430	4.4031980	4.4029204	0.0540048	0.0540418	0.0540612	4.4029205	0.0540359	4.4000000	3781688020.4185905
4.4029204	4.4037528	4.4029204	0.0543599	0.0544504	0.0539796	4.4031979	0.0542633	4.4000000	3781688021.5685744
4.4031980	4.4029204	4.4037528	0.0535750	0.0534938	0.0532802	4.4032904	0.0534497	4.4000000	3781688022.7238374
4.4034754	4.4037528	4.4031980	0.0534913	0.0535889	0.0534702	4.4034754	0.0535168	4.4000000	3781688023.9055390
4.4029204	4.4031980	4.4029204	0.0535464	0.0535448	0.0537313	4.4030129	0.0536075	4.4000000	3781688025.0456209
4.4029204	4.4031980	4.4029204	0.0535713	0.0531604	0.0535680	4.4030129	0.0534333	4.4000000	3781688026.2049966
4.4023656	4.4023656	4.4029204	0.0533811	0.0532027	0.0533660	4.4025505	0.0533166	4.4000000	3781688027.3588481
4.4029204	4.4026430	4.4031980	0.0532950	0.0532592	0.0548221	4.4029205	0.0537921	4.4000000	3781688028.5022082
4.4026430	4.4034754	4.4031980	0.0530700	0.0528652	0.0531428	4.4031055	0.0530260	4.4000000	3781688029.6425834
4.4029204	4.4026430	4.4031980	0.0527372	0.0532541	0.0533729	4.4029205	0.0531214	4.4000000	3781688030.7853351
4.4037528	4.4034754	4.4029204	0.0534188	0.0531428	0.0528855	4.4033829	0.0531490	4.4000000	3781688031.9392128
4.4031980	4.4031980	4.4029204	0.0530098	0.0530650	0.0535359	4.4031055	0.0532035	4.4000000	3781688033.0888214
4.4029204	4.4034754	4.4023656	0.0534008	0.0530196	0.0531552	4.4029205	0.0531919	4.4000000	3781688034.2392430
4.4031980	4.4029204	4.4029204	0.0533379	0.0530952	0.0530662	4.4030129	0.0531665	4.4000000	3781688035.4020905
